,ticker,finbert_sentiment,sentiment_intensity
1672,text,neutral,0.13585296624338336
1673,text,neutral,0.17132554338310277
1674,text,neutral,0.12179652557542432
1675,text,neutral,0.1738526302971179
1676,text,neutral,0.10362838091466801
1677,text,negative,-0.022220381556037096
1678,text,positive,0.23832265945002476
1679,text,positive,0.3811869704819606
1680,text,positive,0.20535160247618478
1681,text,positive,0.26046405859278243
1682,text,positive,0.234873693074609
1683,text,positive,0.381976501318602
1684,text,positive,0.9012760687249294
1685,text,negative,-0.008697802987672242
1686,text,negative,0.09321266200226766
1687,text,negative,0.06715073572288673
1688,text,positive,0.2376119248541544
1689,text,positive,0.2442118328524339
1690,text,positive,0.2749465788552766
1691,text,neutral,0.1181910246031288
1692,text,positive,0.3048468990349934
1693,text,positive,0.2373162958148196
1694,text,neutral,0.12021806538230904
1695,text,neutral,0.11584371002390981
1696,text,negative,0.09316284561230305
1697,text,positive,0.43615553746713354
1698,text,positive,0.42752417100519
1699,text,neutral,0.15343844731050915
1700,text,neutral,0.17291094014768071
1701,text,positive,0.21445588408398805
1702,text,positive,0.6381313510298473
1703,text,positive,0.24647590843644948
1704,text,positive,0.29011123068595074
1705,text,positive,0.4856854216580395
1706,text,negative,-0.04048175998846517
1707,text,neutral,0.17370904710261725
1708,text,negative,0.07228556105474127
1709,text,positive,0.3982882645130025
1710,text,neutral,0.1703437970244499
1711,text,neutral,0.13254502154922773
1712,text,positive,0.2236919324993192
1713,text,positive,0.27782565036028206
1714,text,positive,0.2184803843151144
1715,text,positive,0.5014408547987201
1716,text,positive,0.3441643257637583
1717,text,positive,0.2008157826674221
1718,text,neutral,0.15394468071521708
1719,text,positive,0.24011464124696918
1720,text,neutral,0.16025953742881968
1721,text,negative,0.08797863159755333
1722,text,positive,0.23172558167883447
1723,text,positive,0.28120730350419176
1724,text,positive,0.35645940718270047
1725,text,positive,0.2221386661463894
1726,text,positive,0.6744987492671779
1727,text,positive,0.22042552301249477
1728,text,positive,0.20565359082725432
1729,text,positive,0.29877333911344217
1730,text,positive,0.280465637914358
1731,text,negative,0.0541654852698486
1732,text,positive,0.23985084091479297
1733,text,positive,0.3990545365353933
1734,text,neutral,0.18012617991437133
1735,text,neutral,0.1553116747446663
1736,text,positive,0.9986022791057334
1737,text,positive,0.3510196453412117
1738,text,positive,0.34932859770285635
1739,text,neutral,0.11155996566125309
1740,text,positive,0.25128573587148173
1741,text,neutral,0.1322569018428026
1742,text,positive,0.3867718752829299
1743,text,negative,0.0496374312520868
1744,text,positive,0.34523817301922627
1745,text,negative,-0.007769068089363961
1746,text,neutral,0.12230247568586118
1747,text,neutral,0.1908952411867337
1748,text,positive,0.3196927815596068
1749,text,positive,0.25435831534096687
1750,text,negative,0.013203665722226369
1751,text,negative,0.06723412028730222
1752,text,negative,0.09767804383484277
1753,text,positive,0.2966565148508255
1754,text,positive,0.2700176131803763
1755,text,positive,0.21003607671078534
1756,text,neutral,0.16758213508529304
1757,text,positive,0.29676604221433217
1758,text,neutral,0.1920885473357714
1759,text,positive,0.25540784096836816
1760,text,neutral,0.16020496458239522
1761,text,positive,0.8823518591759288
1762,text,positive,0.3060476980713591
1763,text,positive,0.999983389468138
1764,text,negative,-0.08433039110896061
1765,text,positive,0.32574515702478757
1766,text,neutral,0.1574087772569602
1767,text,positive,0.40871229222236294
1768,text,neutral,0.18883280115566567
1769,text,neutral,0.1991630274861721
1770,text,negative,0.05192400128431534
1771,text,positive,0.28209824719583737
1772,text,positive,0.6945810229225733
1773,text,positive,0.9999990841192448
1774,text,positive,0.8499576019593409
1775,text,neutral,0.12792177026264817
1776,text,neutral,0.14632503140227204
1777,text,negative,-0.020515292291735068
1778,text,positive,0.2177519260961859
1779,text,neutral,0.13235846136044485
1780,text,neutral,0.14970225700382686
1781,text,positive,0.2817151077850265
1782,text,negative,-0.04032089035882993
1783,text,neutral,0.1360573325024254
1784,text,positive,0.22459428502452472
1785,text,neutral,0.17861819136411008
1786,text,positive,0.33990231651629693
1787,text,positive,0.2210979932265905
1788,text,negative,-0.07798646574017491
1789,text,positive,0.22869950091930374
1790,text,neutral,0.11051137553384006
1791,text,positive,0.27833440162548156
1792,text,positive,0.26438848402594894
1793,text,positive,0.4169466429719489
1794,text,neutral,0.14272611469087623
1795,text,positive,0.9999999885853348
1796,text,neutral,0.17154748308197965
1797,text,positive,0.3675669489559795
1798,text,positive,0.3459617316002229
1799,text,negative,0.022601601778218693
1800,text,neutral,0.11794336903248046
1801,text,positive,0.31051285379443705
1802,text,neutral,0.1682486464208924
1803,text,positive,0.8169085039216242
1804,text,positive,0.3963039849672077
1805,text,positive,0.4032232167801365
1806,text,neutral,0.16681693599074995
1807,text,negative,0.08681099567333964
1808,text,neutral,0.12252916890335627
1809,text,negative,0.07186371084275027
1810,text,negative,0.04126347831988563
1811,text,positive,0.33020702921288153
1812,text,positive,0.4063894308265567
1813,text,neutral,0.15474723132160523
1814,text,positive,0.6228079518858395
1815,text,neutral,0.12434505964270325
1816,text,neutral,0.11618848295078125
1817,text,negative,0.044290240408291444
1818,text,neutral,0.19631145817389326
1819,text,positive,0.44039123118051426
1820,text,neutral,0.15274448479915795
1821,text,positive,0.2848884426293593
1822,text,positive,0.407454779102257
1823,text,neutral,0.16895207661246178
1824,text,positive,0.28059820183579504
1825,text,neutral,0.13554744423233275
1826,text,positive,0.2818390370048255
1827,text,neutral,0.15046458180221914
1828,text,neutral,0.1593064242144127
1829,text,positive,0.20262363725524846
1830,text,positive,0.2925390546228745
1831,text,neutral,0.18226447968438322
1832,text,positive,0.3367483611713916
1833,text,positive,0.20962443706406864
1834,text,positive,0.35922341446044276
1835,text,positive,0.4203797991748295
1836,text,negative,0.09556131343692034
1837,text,neutral,0.11636808025838495
1838,text,positive,0.3170299608450692
1839,text,positive,0.26800021663268697
1840,text,neutral,0.11189851409913135
1841,text,negative,-0.033975654171163175
1842,text,positive,0.6915730608773529
1843,text,positive,0.4426969306357123
1844,text,positive,0.21236302037818663
1845,text,neutral,0.17867632040103984
1846,text,positive,0.45828279255623783
1847,text,neutral,0.14834426446383317
1848,text,negative,0.09709282296875622
1849,text,neutral,0.1887648004361677
1850,text,negative,0.08154403239448288
1851,text,positive,0.2504057680258317
1852,text,neutral,0.17626796873522543
1853,text,positive,0.28879434902370626
1854,text,neutral,0.18608665203811237
1855,text,neutral,0.16287547232431068
1856,text,positive,0.25149845412937566
1857,text,neutral,0.15020270519370307
1858,text,negative,-0.015434051997447296
1859,text,neutral,0.11249439795453584
1860,text,negative,0.0063225579914414475
1861,text,neutral,0.17447195856642272
1862,text,positive,0.31832071697367464
1863,text,positive,0.21957956182143112
1864,text,positive,0.4118225115938989
1865,text,positive,0.2616436497122373
1866,text,neutral,0.15034508577865202
1867,text,negative,0.022743446120274364
1868,text,neutral,0.15935584883431175
1869,text,positive,0.3426028446571983
1870,text,positive,0.8298577133236386
1871,text,positive,0.23337557933834546
1872,text,positive,0.29132075696181076
1873,text,positive,0.47759737000510094
1874,text,positive,0.2140127773844065
1875,text,positive,0.2799667836754699
1876,text,positive,0.3873821968886533
1877,text,neutral,0.14331865612960312
1878,text,positive,0.5749979751259557
1879,text,neutral,0.13841934958307056
1880,text,neutral,0.16171048232584054
1881,text,positive,0.3252552686045799
1882,text,neutral,0.14175237507819177
1883,text,positive,0.2126978611090645
1884,text,neutral,0.11668054415855098
1885,text,negative,0.005001937997620978
1886,text,neutral,0.18302324639277087
1887,text,negative,0.08403300553934026
1888,text,positive,0.2823929587967677
1889,text,positive,0.31463863488470445
1890,text,neutral,0.11142292580266702
1891,text,neutral,0.11120822484216497
1892,text,negative,-0.10389406829028415
1893,text,negative,-0.011713051317285774
1894,text,positive,0.20515311089827176
1895,text,negative,0.024837038464711143
1896,text,negative,0.06710490380307642
1897,text,positive,0.40063693275917617
1898,text,neutral,0.1592661002650857
1899,text,positive,0.27176477779184954
1900,text,positive,0.24830779992043972
1901,text,positive,0.2059669648729703
1902,text,positive,0.206128234463589
1903,text,negative,-0.018301176615938212
1904,text,neutral,0.12640679843389963
1905,text,positive,0.21346564471949278
1906,text,neutral,0.11179652801679447
1907,text,positive,0.3059843832623123
1908,text,negative,0.045792337578495323
1909,text,negative,0.09388490137074029
1910,text,negative,0.014640093084621827
1911,text,neutral,0.1592661002650857
1912,text,negative,0.06933860445256355
1913,text,positive,0.25816400937361167
1914,text,positive,0.2523313802225834
1915,text,neutral,0.14669352857158846
1916,text,neutral,0.17126285984630252
1917,text,positive,0.20954643694040528
1918,text,negative,-0.021947955120117525
1919,text,positive,0.36733115546369044
1920,text,positive,0.28152641270945633
1921,text,positive,0.29130704497463766
1922,text,positive,0.38905431987832595
1923,text,neutral,0.13933083623771536
1924,text,negative,0.08301605923292821
1925,text,positive,0.26933331760613244
1926,text,positive,0.3843876564756935
1927,text,positive,0.7710735308619223
1928,text,neutral,0.18195889802572132
1929,text,positive,0.6585070979494546
1930,text,positive,0.9471862781952041
1931,text,positive,0.38310468345173815
1932,text,positive,0.29353760062544754
1933,text,negative,0.09813659019154104
1934,text,neutral,0.15872742141098498
1935,text,positive,0.20463006411299897
1936,text,positive,0.26577565451144214
1937,text,positive,0.5688428757281104
1938,text,positive,0.23408628841228554
1939,text,neutral,0.16823155261120673
1940,text,positive,0.5290021509802486
1941,text,neutral,0.10959175058713803
1942,text,neutral,0.19644226038765353
1943,text,positive,0.2873237904273724
1944,text,neutral,0.12705598773805857
1945,text,positive,0.6340950481805957
1946,text,positive,0.500885453517296
1947,text,positive,0.24279552765088824
1948,text,positive,0.23602891224339767
1949,text,neutral,0.14905152799956262
1950,text,neutral,0.19381138363763886
1951,text,neutral,0.12156511684812515
1952,text,positive,0.2731393663675488
1953,text,positive,0.2456363637067313
1954,text,neutral,0.1709327846254067
1955,text,positive,0.23058611591841327
1956,text,negative,0.06589216506079738
1957,text,negative,0.06723026873566075
1958,text,positive,0.30057578015374137
1959,text,negative,-0.012513242585283186
1960,text,negative,0.04826796069141513
1961,text,positive,0.39119841277114337
1962,text,neutral,0.11642519735664109
1963,text,neutral,0.18283167353630164
1964,text,positive,0.3080584398746032
1965,text,negative,0.037221166880427974
1966,text,positive,0.23681138806024563
1967,text,negative,0.038177948954566936
1968,text,negative,-0.06641989664247978
1969,text,positive,0.2930443661980462
1970,text,positive,0.5677227203360644
1971,text,neutral,0.1952916175628295
1972,text,negative,-0.012029470637378118
1973,text,neutral,0.18187848392075903
1974,text,positive,0.47260622624045195
1975,text,positive,0.20070580554045406
1976,text,neutral,0.12589370175784065
1977,text,positive,0.2033893174622008
1978,text,positive,0.46154444670279443
1979,text,negative,0.0477800059657887
1980,text,positive,0.26716311684384764
1981,text,positive,0.36931959639916073
1982,text,negative,0.039222445702297215
1983,text,positive,0.24390872611136272
1984,text,negative,0.05618703391708741
1985,text,positive,0.26049201588978266
1986,text,positive,0.330633667956183
1987,text,positive,0.4503074481885218
1988,text,negative,0.04869186643751194
1989,text,positive,0.31922136048750643
1990,text,positive,0.6455568857389675
1991,text,neutral,0.1501041561363153
1992,text,positive,0.30946355155232935
1993,text,neutral,0.12676521734776347
1994,text,positive,0.31925409859531007
1995,text,positive,0.7411626651967254
1996,text,positive,0.32461411916075833
1997,text,positive,0.2581351239142026
1998,text,neutral,0.13976803428541099
1999,text,negative,0.08119460833329664
2000,text,neutral,0.1376513164599251
2001,text,positive,0.3025431139657993
2002,text,negative,-0.11724177106528799
2003,text,negative,0.04170924461145354
2004,text,neutral,0.1889874979661122
2005,text,negative,0.09328265830134594
2006,text,positive,0.2075686596810096
2007,text,positive,0.20497459823125347
2008,text,neutral,0.19521838037603148
2009,text,positive,0.22724733279756043
2010,text,positive,0.27298491099730393
2011,text,positive,0.21669183241575457
2012,text,positive,0.20048846012008462
2013,text,neutral,0.19564160265709407
2014,text,negative,0.02321519364255001
2015,text,neutral,0.16171945130872686
2016,text,neutral,0.14802107055907926
2017,text,positive,0.30196620704560695
2018,text,positive,0.26458943528330076
2019,text,neutral,0.1904034698585798
2020,text,positive,0.46790223765696
2021,text,positive,0.385852797679182
2022,text,neutral,0.13196485142166273
2023,text,negative,0.06309889948953837
2024,text,negative,0.07227958607469799
2025,text,negative,-0.25827283225214503
2026,text,neutral,0.1935983704984022
2027,text,positive,0.20703123599938295
2028,text,positive,0.31653775312668586
2029,text,neutral,0.1357956794237804
2030,text,positive,0.34019320088880306
2031,text,negative,0.059238336710323844
2032,text,negative,0.009193921297421274
2033,text,neutral,0.11745413423992304
2034,text,neutral,0.1422933123424183
2035,text,negative,1.933431510394712e-05
2036,text,negative,0.0989149115143591
2037,text,positive,0.25543147732902577
2038,text,positive,0.3023452722332065
2039,text,neutral,0.12566939657884027
2040,text,neutral,0.15736105819343546
2041,text,positive,0.3097503388637001
2042,text,neutral,0.1853533339013371
2043,text,positive,0.2273721022051666
2044,text,positive,0.32224909231677745
2045,text,neutral,0.10797989433969615
2046,text,negative,0.010763902516389059
2047,text,negative,0.0858109313787427
2048,text,positive,0.21622851294958928
2049,text,positive,0.29062043509218405
2050,text,negative,0.09702479213514778
2051,text,positive,0.343209199810563
2052,text,positive,0.24122028349301233
2053,text,neutral,0.13926546681957677
2054,text,positive,0.20266122531311287
2055,text,neutral,0.16826075867719936
2056,text,negative,0.019033985288534765
2057,text,neutral,0.17144111830464814
2058,text,positive,0.36934725400212004
2059,text,negative,0.0879452952706739
2060,text,positive,0.40104106960622415
2061,text,neutral,0.14435722971976905
2062,text,positive,0.37528748513211324
2063,text,negative,0.0003960233310454213
2064,text,positive,0.35052870988161855
2065,text,negative,-0.034249941166870086
2066,text,positive,0.2605298096833208
2067,text,positive,0.3260294207926206
2068,text,neutral,0.13087442670775304
2069,text,positive,0.21492111713883558
2070,text,neutral,0.12510568654353643
2071,text,neutral,0.13669029322128357
2072,text,positive,0.2591792405099484
2073,text,positive,0.2471924092809831
2074,text,neutral,0.1991657202523484
2075,text,neutral,0.1911417422629711
2076,text,positive,0.22280517433549818
2077,text,positive,0.5386343439181214
2078,text,negative,0.0797609001674249
2079,text,positive,0.3457032909857502
2080,text,positive,0.23061955238071988
2081,text,positive,0.6253991412103432
2082,text,neutral,0.14168726905046672
2083,text,positive,0.34867510102295535
2084,text,positive,0.276270373091453
2085,text,positive,0.35386001976340037
2086,text,negative,0.01707867719845171
2087,text,positive,0.2884622549843646
2088,text,positive,0.6568682766332282
2089,text,positive,0.25180961828104276
2090,text,positive,0.26634618720154474
2091,text,positive,0.4484264442224864
2092,text,positive,0.43315358218393885
2093,text,neutral,0.15191135283630458
2094,text,negative,-0.0366371594857097
2095,text,positive,0.2508557072724818
2096,text,negative,0.09957618547163982
2097,text,positive,0.27869354542086744
2098,text,neutral,0.11606363739698607
2099,text,positive,0.29392142554818146
2100,text,positive,0.325821475233018
2101,text,positive,0.40411059133828287
2102,text,negative,-0.0425044739034369
2103,text,positive,0.464498541883775
2104,text,positive,0.570544783808725
2105,text,negative,0.0546320014630469
2106,text,positive,0.2594249145301901
2107,text,negative,0.0029598908196370043
2108,text,neutral,0.1489881593129129
2109,text,positive,0.42998507049307794
2110,text,neutral,0.11809513681955479
2111,text,positive,0.33024208177109016
2112,text,negative,-0.07729840642455617
2113,text,neutral,0.15538822261226481
2114,text,negative,0.03141682507687178
2115,text,negative,0.0004352851409509449
2116,text,neutral,0.19135051520149238
2117,text,negative,0.09352727988600965
2118,text,negative,-0.10379530139391348
2119,text,positive,0.2688611540768163
2120,text,positive,0.3199490350961945
2121,text,neutral,0.18145162335334775
2122,text,neutral,0.18645113768387978
2123,text,positive,0.45197096110922214
2124,text,positive,0.28711001439342
2125,text,negative,0.06355500566598593
2126,text,neutral,0.11197950203707781
2127,text,neutral,0.17572816776730088
2128,text,positive,0.21905273150183097
2129,text,neutral,0.14273550515317704
2130,text,positive,0.2850641762326337
2131,text,negative,0.057592975488255815
2132,text,neutral,0.18837024908866837
2133,text,positive,0.25865957890784447
2134,text,neutral,0.1598189184231459
2135,text,positive,0.2857523656310085
2136,text,positive,0.216159420685245
2137,text,negative,-0.021878641927614267
2138,text,negative,-0.05850704221101336
2139,text,neutral,0.10307972404416722
2140,text,neutral,0.17938532808260332
2141,text,positive,0.33875797703622623
2142,text,neutral,0.16508007829167834
2143,text,neutral,0.11569867674256408
2144,text,positive,0.44473450211543347
2145,text,positive,0.3763257141156709
2146,text,neutral,0.12697706663938876
2147,text,positive,0.4081051151698385
2148,text,neutral,0.17525742980417636
2149,text,positive,0.2908324776537585
2150,text,positive,0.34222329934993634
2151,text,neutral,0.1592661002650857
2152,text,positive,0.22332268547281817
2153,text,positive,0.20272897500998183
2154,text,positive,0.21322361865282977
2155,text,neutral,0.18908060788813416
2156,text,positive,0.22449824963223022
2157,text,negative,0.004586072093243488
2158,text,positive,0.3973524508522094
2159,text,positive,0.21489275495196972
2160,text,positive,0.21903460271176098
2161,text,positive,0.5824999314764177
2162,text,positive,0.603344087751323
2163,text,positive,0.21277815859794985
2164,text,positive,0.25894739167233966
2165,text,positive,0.2246753984543684
2166,text,neutral,0.1346877747093226
2167,text,negative,-0.014550062749190008
2168,text,positive,0.36483193585513085
2169,text,positive,0.306053838427699
2170,text,negative,0.02604803064572071
2171,text,positive,0.22092949014477198
2172,text,positive,0.20027653821971242
2173,text,positive,0.3480578023195374
2174,text,positive,0.20363225352212244
2175,text,positive,0.22973404294348662
2176,text,positive,0.2518455337862202
2177,text,neutral,0.1295796823426169
2178,text,neutral,0.18729676466234352
2179,text,positive,0.20953320813127901
2180,text,negative,0.009740921575897222
2181,text,positive,0.21183686718550115
2182,text,positive,0.27732808116636265
2183,text,positive,0.4902874008406331
2184,text,positive,0.2320108770108006
2185,text,negative,0.018769964185765427
2186,text,neutral,0.18446621980074623
2187,text,neutral,0.10702602468497499
2188,text,positive,0.3046733557167508
2189,text,negative,0.06738907584715358
2190,text,positive,0.3007836794686321
2191,text,neutral,0.18613172142747453
2192,text,positive,0.4558560211353123
2193,text,neutral,0.18588764678019842
2194,text,positive,0.21699996992105877
2195,text,neutral,0.13118306061934287
2196,text,negative,0.014814786269015393
2197,text,positive,0.46155805886597107
2198,text,negative,-0.03428003830148867
2199,text,negative,0.012889939753573998
2200,text,positive,0.2287889513845063
2201,text,positive,0.31840277294199887
2202,text,neutral,0.17378597946204355
2203,text,positive,0.3649110726053706
2204,text,positive,0.2654505026453998
2205,text,positive,0.22942740670596556
2206,text,positive,0.3129598434324936
2207,text,neutral,0.16297404973248406
2208,text,neutral,0.16807906947706064
2209,text,positive,0.3835939155138491
2210,text,neutral,0.15559059669212358
2211,text,neutral,0.1713210203288857
2212,text,neutral,0.11632773989103642
2213,text,positive,0.30075291280966104
2214,text,positive,0.24125148732008597
2215,text,positive,0.3403140067946054
2216,text,positive,0.3033952844689282
2217,text,positive,0.2868537081805456
2218,text,neutral,0.18186777808216728
2219,text,positive,0.22262382678216766
2220,text,neutral,0.14769679766568558
2221,text,positive,0.22184835941754946
2222,text,neutral,0.126287656716649
2223,text,positive,0.7516155657709152
2224,text,positive,0.24376379968715303
2225,text,neutral,0.18245941584655245
2226,text,negative,-0.055966809633296734
2227,text,positive,0.27067568126932334
2228,text,positive,0.23992971545177702
2229,text,negative,-0.03618948564407261
2230,text,positive,0.3423956193311669
2231,text,negative,0.08717597604235641
2232,text,neutral,0.11402431655410405
2233,text,positive,0.3085674245558486
2234,text,negative,0.09903591043311641
2235,text,neutral,0.12373320183065681
2236,text,positive,0.4339029779188417
2237,text,neutral,0.1733424753850656
2238,text,negative,0.08176563795434184
2239,text,positive,0.43277633872003207
2240,text,positive,0.2714090987183216
2241,text,neutral,0.13739073207243657
2242,text,positive,0.23489875323731432
2243,text,neutral,0.1374074083874872
2244,text,positive,0.24455840052178246
2245,text,neutral,0.12036869632439631
2246,text,positive,0.24066023776931997
2247,text,negative,0.09099870929711494
2248,text,positive,0.34934119001145114
2249,text,positive,0.9838025025654983
2250,text,negative,0.036384782864468695
2251,text,positive,0.2597699624157672
2252,text,positive,0.2008005967989223
2253,text,negative,0.07644991974383726
2254,text,positive,0.23694174109682958
2255,text,positive,0.31445988297554556
2256,text,positive,0.26749210228180104
2257,text,neutral,0.14139426572319935
2258,text,positive,0.28013359228287005
2259,text,neutral,0.1969236820218334
2260,text,positive,0.2617178435733979
2261,text,positive,0.6668236942306626
2262,text,negative,0.09409140628812594
2263,text,neutral,0.17078570708828217
2264,text,positive,0.2700548066534659
2265,text,positive,0.2470166992696882
2266,text,neutral,0.1719764761599933
2267,text,negative,0.06614847513689866
2268,text,positive,0.2833691566355027
2269,text,neutral,0.17863487744481232
2270,text,negative,-0.03802480982159812
2271,text,positive,0.24702144898604822
2272,text,positive,0.33421957694870513
2273,text,negative,0.047689684648330524
2274,text,positive,0.6249895585490207
2275,text,positive,0.3488469286447603
2276,text,neutral,0.17906763460310904
2277,text,positive,0.2061253112054259
2278,text,positive,0.4077950369340485
2279,text,positive,0.23977777285775945
2280,text,positive,0.2910165530139423
2281,text,positive,0.4032056754985185
2282,text,neutral,0.1592661002650857
2283,text,positive,0.2648304554121935
2284,text,neutral,0.12751379448739822
2285,text,positive,0.3466566775235995
2286,text,negative,0.03935278864397402
2287,text,neutral,0.10260334446567292
2288,text,positive,0.2609837683204614
2289,text,positive,0.36719594250615833
2290,text,negative,0.04434533006126284
2291,text,neutral,0.17263389287689843
2292,text,neutral,0.1998362418434691
2293,text,positive,0.22603082252576018
2294,text,neutral,0.13460405577254905
2295,text,positive,0.24282131910810834
2296,text,positive,0.35489019871639793
2297,text,positive,0.2358734341325998
2298,text,positive,0.3640024861350472
2299,text,positive,0.23173652124781072
2300,text,positive,0.23123329799665823
2301,text,positive,0.34495346985886416
2302,text,negative,0.0030010661128620063
2303,text,neutral,0.16544170411772466
2304,text,positive,0.4613879807020242
2305,text,neutral,0.13404861429197612
2306,text,negative,0.06413786022886062
2307,text,positive,0.4794713544600707
2308,text,positive,0.33306824846653266
2309,text,neutral,0.10715231178181803
2310,text,positive,0.29310981459682084
2311,text,positive,0.23666766208554488
2312,text,positive,0.2198574217559677
2313,text,positive,0.22992839737800982
2314,text,positive,0.24105069038257793
2315,text,neutral,0.15400102662203027
2316,text,negative,0.09384735119761772
2317,text,positive,0.3888096224159749
2318,text,positive,0.31849845064402277
2319,text,neutral,0.1592661002650857
2320,text,neutral,0.18414386312392586
2321,text,negative,-0.26616169670608414
2322,text,positive,0.2960241919424474
2323,text,neutral,0.1753287049998571
2324,text,positive,0.42131622353003084
2325,text,positive,0.23408528680744822
2326,text,neutral,0.13463853415225807
2327,text,positive,0.22338417791587026
2328,text,neutral,0.17094862506007938
2329,text,positive,0.4918301274007655
2330,text,negative,-0.06104727036514413
2331,text,positive,0.7692297824122621
2332,text,neutral,0.14858108948730986
2333,text,neutral,0.11565425479139942
2334,text,positive,0.31521859190008417
2335,text,positive,0.29037176298582046
2336,text,positive,0.8324750914819341
2337,text,positive,0.33896882881123447
2338,text,positive,0.28872297934053615
2339,text,positive,0.47461404999562323
2340,text,positive,0.36110591627554894
2341,text,negative,-0.05805203390459358
2342,text,positive,0.9999993231636053
2343,text,positive,0.8076402273960758
2344,text,neutral,0.19275561707146
2345,text,neutral,0.16027913463420537
2346,text,neutral,0.10421974068176688
2347,text,positive,0.2755701212718251
2348,text,positive,0.2767119085388122
2349,text,positive,0.49281906303417716
2350,text,neutral,0.1232833431830099
2351,text,neutral,0.17200724813184287
2352,text,negative,-0.04187643909299358
2353,text,neutral,0.17757483061603932
2354,text,neutral,0.12133472443199932
2355,text,positive,0.29986641468064973
2356,text,negative,-0.048440721249756874
2357,text,neutral,0.17389887475242727
2358,text,positive,0.21269007583528018
2359,text,negative,0.0668703547848574
2360,text,positive,0.27024195367686216
2361,text,positive,0.7653659330217042
2362,text,positive,0.2559431451532854
2363,text,positive,0.3299873828587161
2364,text,positive,0.210747901383518
2365,text,neutral,0.11735586601146981
2366,text,neutral,0.11802449753783653
2367,text,negative,0.07446563668904158
2368,text,neutral,0.17411239867417092
2369,text,positive,0.7631597370510568
2370,text,negative,0.07012854258282236
2371,text,positive,0.2622660545559106
2372,text,neutral,0.16656483393430652
2373,text,positive,0.30312695563221015
2374,text,positive,0.22747265334206912
2375,text,positive,0.27952268438780603
2376,text,negative,0.011730390460930848
2377,text,neutral,0.16150954477087265
2378,text,negative,0.09689282307084568
2379,text,positive,0.21758684288755803
2380,text,neutral,0.16007648989675582
2381,text,neutral,0.1434709595857195
2382,text,neutral,0.1946387701228935
2383,text,positive,0.376124449619752
2384,text,positive,0.27874158009600314
2385,text,neutral,0.15947406028836095
2386,text,positive,0.39550048713905556
2387,text,neutral,0.14104422037309405
2388,text,positive,0.2913551903109659
2389,text,positive,0.48371258955707797
2390,text,positive,0.3372968226173235
2391,text,positive,0.3940743846112918
2392,text,positive,0.3984723273865066
2393,text,positive,0.6626136273007694
2394,text,positive,0.31552865344690834
2395,text,positive,0.24026411648057366
2396,text,positive,0.9999999941633582
2397,text,negative,0.0460952787487362
2398,text,positive,0.5914781384747118
2399,text,negative,-0.01189534444188615
2400,text,neutral,0.12865565915405744
2401,text,neutral,0.169891926426039
2402,text,positive,0.4139266592897031
2403,text,positive,0.25599794596229236
2404,text,neutral,0.15407245095779787
2405,text,neutral,0.1592661002650857
2406,text,positive,0.20888125325822288
2407,text,positive,0.6427277749270894
2408,text,negative,0.0768388347240722
2409,text,positive,0.4762796868476371
2410,text,neutral,0.11110553641700609
2411,text,neutral,0.18456139320978165
2412,text,positive,0.4836622001076615
2413,text,positive,0.2924657995897376
2414,text,positive,0.4751760259235443
2415,text,neutral,0.1471250401227735
2416,text,negative,0.016824899740545036
2417,text,positive,0.22634409272276146
2418,text,positive,0.3116853063521685
2419,text,neutral,0.18615233463662728
2420,text,positive,0.3064216537435129
2421,text,negative,0.07507149280956477
2422,text,positive,0.25123137662875067
2423,text,neutral,0.16929087224604158
2424,text,positive,0.3147160628768549
2425,text,positive,0.24967804430542564
2426,text,neutral,0.16801808090883932
2427,text,positive,0.2097231559384403
2428,text,positive,0.22660858895406272
2429,text,positive,0.2789551654962218
2430,text,positive,0.240970227372511
2431,text,neutral,0.17435702639067843
2432,text,positive,0.37544610160822917
2433,text,positive,0.431532829150888
2434,text,neutral,0.1719175789794833
2435,text,positive,0.21816483480210824
2436,text,positive,0.26046153117622994
2437,text,positive,0.2213583622819897
2438,text,neutral,0.13360403067133006
2439,text,positive,0.2675922037925519
2440,text,positive,0.3275087002707949
2441,text,positive,0.2009833487000991
2442,text,neutral,0.1557052626128965
2443,text,negative,0.06605060713377756
2444,text,neutral,0.13879956999952936
2445,text,neutral,0.18197258021743554
2446,text,negative,-0.07049936372659747
2447,text,positive,0.2613933336041816
2448,text,neutral,0.1945416577748504
2449,text,positive,0.22610194905646136
2450,text,negative,0.08950693809473839
2451,text,neutral,0.14504677958775236
2452,text,positive,0.8749857055530715
2453,text,neutral,0.16464252468381424
2454,text,positive,0.29646436186811376
2455,text,positive,0.2268634515336218
2456,text,negative,-0.07889149136349662
2457,text,positive,0.31084127631039
2458,text,positive,0.21340205545170904
2459,text,positive,0.2750884194864874
2460,text,neutral,0.13380344404135666
2461,text,positive,0.7609841214806308
2462,text,positive,0.7689540102856524
2463,text,negative,0.05354014439436589
2464,text,neutral,0.1741820933164357
2465,text,negative,0.02368598757669973
2466,text,positive,0.33751638269328577
2467,text,positive,0.23385078378354054
2468,text,positive,0.22030410033904665
2469,text,negative,-0.012073883136294277
2470,text,positive,0.27769763146312026
2471,text,neutral,0.12309003677786648
2472,text,neutral,0.19844084685466423
2473,text,positive,0.25346741672166506
2474,text,neutral,0.19940884142332796
2475,text,positive,0.34382098953114587
2476,text,positive,0.2194292419528725
2477,text,negative,0.06619759955237861
2478,text,positive,0.3159888079247442
